user,session,timepress,timerelease,keycode,keyname
24,18,3510,3604,99,numpad_3
24,18,5959,5991,103,numpad_7
24,18,6131,6209,103,numpad_7
24,18,6911,6973,102,numpad_6
24,18,7332,7363,97,numpad_1
24,18,8502,8565,10,enter
24,19,0,78,105,numpad_9
24,19,546,593,97,numpad_1
24,19,780,827,100,numpad_4
24,19,1170,1232,97,numpad_1
24,19,1607,1685,105,numpad_9
24,19,2184,2262,99,numpad_3
24,19,3432,3494,103,numpad_7
24,19,3619,3681,103,numpad_7
24,19,4243,4321,102,numpad_6
24,19,4649,4695,97,numpad_1
24,19,5101,5179,10,enter
25,0,0,109,105,numpad_9
25,0,390,499,97,numpad_1
25,0,640,718,100,numpad_4
25,0,905,1014,97,numpad_1
25,0,1232,1357,105,numpad_9
25,0,1560,1669,99,numpad_3
25,0,1919,1934,103,numpad_7
25,0,2106,2184,103,numpad_7
25,0,2387,2496,102,numpad_6
25,0,2730,2824,97,numpad_1
25,0,3042,3136,10,enter
25,1,0,125,105,numpad_9
25,1,359,453,97,numpad_1
25,1,609,702,100,numpad_4
25,1,858,952,97,numpad_1
25,1,1170,1248,105,numpad_9
25,1,1498,1576,99,numpad_3
25,1,1810,1888,103,numpad_7
25,1,2013,2091,103,numpad_7
25,1,2309,2403,102,numpad_6
25,1,2652,2730,97,numpad_1
25,1,2918,3027,10,enter
25,2,0,109,105,numpad_9
25,2,406,484,97,numpad_1
25,2,624,718,100,numpad_4
25,2,889,983,97,numpad_1
25,2,1201,1311,105,numpad_9
25,2,1513,1591,99,numpad_3
25,2,1825,1903,103,numpad_7
25,2,2013,2091,103,numpad_7
25,2,2293,2371,102,numpad_6
25,2,2621,2746,97,numpad_1
25,2,2949,3058,10,enter
25,3,0,94,105,numpad_9
25,3,391,500,97,numpad_1
25,3,625,718,100,numpad_4
25,3,874,968,97,numpad_1
25,3,1420,1514,105,numpad_9
25,3,1717,1795,99,numpad_3
25,3,2060,2122,103,numpad_7
25,3,2247,2325,103,numpad_7
25,3,2528,2621,102,numpad_6
25,3,2840,2949,97,numpad_1
25,3,3199,3308,10,enter
25,4,0,141,105,numpad_9
25,4,421,499,97,numpad_1
25,4,624,702,100,numpad_4
25,4,874,967,97,numpad_1
25,4,1373,1513,105,numpad_9
25,4,1685,1794,99,numpad_3
25,4,1981,2059,103,numpad_7
25,4,2169,2247,103,numpad_7
25,4,2434,2527,102,numpad_6
25,4,2699,2808,97,numpad_1
25,4,2964,3120,10,enter
25,5,0,109,105,numpad_9
25,5,468,687,97,numpad_1
25,5,889,999,100,numpad_4
25,5,1139,1248,97,numpad_1
25,5,1607,1716,105,numpad_9
25,5,1935,2044,99,numpad_3
25,5,2309,2434,103,numpad_7
25,5,2512,2621,103,numpad_7
25,5,2824,2933,102,numpad_6
25,5,3120,3339,97,numpad_1
25,5,3916,4025,10,enter
25,6,0,94,105,numpad_9
25,6,359,453,97,numpad_1
25,6,609,671,100,numpad_4
25,6,843,921,97,numpad_1
25,6,1139,1233,105,numpad_9
25,6,1482,1560,99,numpad_3
25,6,1810,1903,103,numpad_7
25,6,1997,2091,103,numpad_7
25,6,2293,2403,102,numpad_6
25,6,2637,2746,97,numpad_1
25,6,2964,3089,10,enter
25,7,0,125,105,numpad_9
25,7,359,453,97,numpad_1
25,7,593,640,100,numpad_4
25,7,780,874,97,numpad_1
25,7,1092,1201,105,numpad_9
25,7,1435,1513,99,numpad_3
25,7,1779,1857,103,numpad_7
25,7,1981,2059,103,numpad_7
25,7,2293,2371,102,numpad_6
25,7,2621,2699,97,numpad_1
25,7,2980,3058,10,enter
25,8,0,109,105,numpad_9
25,8,374,484,97,numpad_1
25,8,624,702,100,numpad_4
25,8,842,936,97,numpad_1
25,8,1404,1498,105,numpad_9
25,8,1716,1794,99,numpad_3
25,8,2012,2106,103,numpad_7
25,8,2231,2293,103,numpad_7
25,8,2512,2621,102,numpad_6
25,8,2839,2948,97,numpad_1
25,8,3198,3292,10,enter
25,9,0,94,105,numpad_9
25,9,390,499,97,numpad_1
25,9,609,687,100,numpad_4
25,9,858,936,97,numpad_1
25,9,1155,1264,105,numpad_9
25,9,1451,1560,99,numpad_3
25,9,1763,1872,103,numpad_7
25,9,1966,2044,103,numpad_7
25,9,2278,2434,102,numpad_6
25,9,2590,2715,97,numpad_1
25,9,2933,3042,10,enter
25,10,0,109,105,numpad_9
25,10,421,531,97,numpad_1
25,10,640,749,100,numpad_4
25,10,921,999,97,numpad_1
25,10,1248,1326,105,numpad_9
25,10,1529,1607,99,numpad_3
25,10,1857,1919,103,numpad_7
25,10,2044,2091,103,numpad_7
25,10,2325,2418,102,numpad_6
25,10,2637,2746,97,numpad_1
25,10,3027,3105,10,enter
25,11,0,109,105,numpad_9
25,11,359,468,97,numpad_1
25,11,561,671,100,numpad_4
25,11,827,920,97,numpad_1
25,11,1139,1248,105,numpad_9
25,11,1435,1544,99,numpad_3
25,11,1763,1841,103,numpad_7
25,11,1950,2028,103,numpad_7
25,11,2215,2340,102,numpad_6
25,11,2589,2683,97,numpad_1
25,11,2933,3011,10,enter
25,12,0,110,105,numpad_9
25,12,359,484,97,numpad_1
25,12,593,702,100,numpad_4
25,12,843,952,97,numpad_1
25,12,1202,1326,105,numpad_9
25,12,1514,1623,99,numpad_3
25,12,1904,1997,103,numpad_7
25,12,2091,2200,103,numpad_7
25,12,2387,2528,102,numpad_6
25,12,2902,2996,97,numpad_1
25,12,3261,3417,10,enter
25,13,0,94,105,numpad_9
25,13,359,453,97,numpad_1
25,13,609,687,100,numpad_4
25,13,858,936,97,numpad_1
25,13,1202,1280,105,numpad_9
25,13,1498,1592,99,numpad_3
25,13,1888,1966,103,numpad_7
25,13,2060,2153,103,numpad_7
25,13,2372,2465,102,numpad_6
25,13,2699,2808,97,numpad_1
25,13,3027,3120,10,enter
25,14,0,109,105,numpad_9
25,14,390,484,97,numpad_1
25,14,593,686,100,numpad_4
25,14,858,967,97,numpad_1
25,14,1217,1295,105,numpad_9
25,14,1513,1622,99,numpad_3
25,14,1841,1934,103,numpad_7
25,14,2044,2137,103,numpad_7
25,14,2371,2480,102,numpad_6
25,14,2761,2855,97,numpad_1
25,14,3104,3198,10,enter
25,15,0,125,105,numpad_9
25,15,406,484,97,numpad_1
25,15,624,702,100,numpad_4
25,15,889,983,97,numpad_1
25,15,1186,1295,105,numpad_9
25,15,1529,1623,99,numpad_3
25,15,1857,1935,103,numpad_7
25,15,2028,2122,103,numpad_7
25,15,2293,2403,102,numpad_6
25,15,2605,2715,97,numpad_1
25,15,2933,3073,10,enter
25,16,0,94,105,numpad_9
25,16,390,484,97,numpad_1
25,16,593,671,100,numpad_4
25,16,858,921,97,numpad_1
25,16,1279,1389,105,numpad_9
25,16,1607,1685,99,numpad_3
25,16,1903,1997,103,numpad_7
25,16,2122,2184,103,numpad_7
25,16,2387,2465,102,numpad_6
25,16,2699,2777,97,numpad_1
25,16,2980,3089,10,enter
25,17,0,109,105,numpad_9
25,17,421,530,97,numpad_1
25,17,655,749,100,numpad_4
25,17,920,1029,97,numpad_1
25,17,1232,1326,105,numpad_9
25,17,1560,1653,99,numpad_3
25,17,1903,1997,103,numpad_7
25,17,2090,2184,103,numpad_7
25,17,2355,2480,102,numpad_6
25,17,2714,2808,97,numpad_1
25,17,3026,3120,10,enter
25,18,0,109,105,numpad_9
25,18,390,499,97,numpad_1
25,18,608,702,100,numpad_4
25,18,858,936,97,numpad_1
25,18,1170,1264,105,numpad_9
25,18,1498,1576,99,numpad_3
25,18,1810,1903,103,numpad_7
25,18,2012,2106,103,numpad_7
25,18,2293,2387,102,numpad_6
25,18,2636,2714,97,numpad_1
25,18,2964,3042,10,enter
25,19,0,94,105,numpad_9
25,19,390,468,97,numpad_1
25,19,608,686,100,numpad_4
25,19,874,967,97,numpad_1
25,19,1201,1310,105,numpad_9
25,19,1513,1591,99,numpad_3
25,19,1825,1872,103,numpad_7
25,19,2012,2044,103,numpad_7
25,19,2293,2402,102,numpad_6
25,19,2590,2683,97,numpad_1
25,19,2917,3011,10,enter
26,0,0,109,105,numpad_9
26,0,312,375,97,numpad_1
26,0,515,577,100,numpad_4
26,0,765,843,97,numpad_1
26,0,967,1077,105,numpad_9
26,0,1233,1342,99,numpad_3
26,0,1623,1701,103,numpad_7
26,0,1779,1857,103,numpad_7
26,0,1981,2091,102,numpad_6
26,0,2169,2231,97,numpad_1
26,0,2371,2449,10,enter
26,1,0,109,105,numpad_9
26,1,218,312,97,numpad_1
26,1,421,499,100,numpad_4
26,1,670,733,97,numpad_1
26,1,842,920,105,numpad_9
26,1,1045,1107,99,numpad_3
26,1,1279,1341,103,numpad_7
26,1,1450,1466,103,numpad_7
26,1,1606,1700,102,numpad_6
26,1,1794,1872,97,numpad_1
26,1,2043,2137,10,enter
26,2,0,110,105,numpad_9
26,2,219,297,97,numpad_1
26,2,422,500,100,numpad_4
26,2,749,858,97,numpad_1
26,2,921,1014,105,numpad_9
26,2,1186,1311,99,numpad_3
26,2,1467,1498,103,numpad_7
26,2,1592,1670,103,numpad_7
26,2,1794,1904,102,numpad_6
26,2,1982,2091,97,numpad_1
26,2,2247,2340,10,enter
26,3,0,93,105,numpad_9
26,3,203,281,97,numpad_1
26,3,405,468,100,numpad_4
26,3,671,780,97,numpad_1
26,3,858,951,105,numpad_9
26,3,1107,1185,99,numpad_3
26,3,1373,1419,103,numpad_7
26,3,1529,1607,103,numpad_7
26,3,1747,1841,102,numpad_6
26,3,1950,2012,97,numpad_1
26,3,2277,2387,10,enter
26,4,0,94,105,numpad_9
26,4,187,265,97,numpad_1
26,4,390,484,100,numpad_4
26,4,687,765,97,numpad_1
26,4,936,999,105,numpad_9
26,4,1155,1233,99,numpad_3
26,4,1420,1467,103,numpad_7
26,4,1591,1623,103,numpad_7
26,4,1779,1857,102,numpad_6
26,4,1981,2059,97,numpad_1
26,4,2325,2434,10,enter
26,5,0,78,105,numpad_9
26,5,171,280,97,numpad_1
26,5,405,499,100,numpad_4
26,5,717,811,97,numpad_1
26,5,904,982,105,numpad_9
26,5,1170,1248,99,numpad_3
26,5,1419,1466,103,numpad_7
26,5,1560,1622,103,numpad_7
26,5,1747,1872,102,numpad_6
26,5,1950,2028,97,numpad_1
26,5,2215,2293,10,enter
26,6,0,93,105,numpad_9
26,6,249,359,97,numpad_1
26,6,483,608,100,numpad_4
26,6,780,920,97,numpad_1
26,6,983,1076,105,numpad_9
26,6,1248,1310,99,numpad_3
26,6,1513,1529,103,numpad_7
26,6,1607,1700,103,numpad_7
26,6,1825,1919,102,numpad_6
26,6,2012,2075,97,numpad_1
26,6,2215,2293,10,enter
26,7,0,94,105,numpad_9
26,7,187,312,97,numpad_1
26,7,406,515,100,numpad_4
26,7,640,749,97,numpad_1
26,7,843,921,105,numpad_9
26,7,1077,1170,99,numpad_3
26,7,1311,1357,103,numpad_7
26,7,1467,1498,103,numpad_7
26,7,1623,1732,102,numpad_6
26,7,1794,1872,97,numpad_1
26,7,2044,2122,10,enter
26,8,0,110,105,numpad_9
26,8,219,312,97,numpad_1
26,8,437,515,100,numpad_4
26,8,718,843,97,numpad_1
26,8,952,1014,105,numpad_9
26,8,1170,1280,99,numpad_3
26,8,1545,1607,103,numpad_7
26,8,1716,1763,103,numpad_7
26,8,1935,2013,102,numpad_6
26,8,2122,2200,97,numpad_1
26,8,2403,2512,10,enter
26,9,0,125,105,numpad_9
26,9,484,593,97,numpad_1
26,9,733,843,100,numpad_4
26,9,1092,1186,97,numpad_1
26,9,1233,1342,105,numpad_9
26,9,1560,1701,99,numpad_3
26,9,1857,1919,103,numpad_7
26,9,1981,2044,103,numpad_7
26,9,2169,2293,102,numpad_6
26,9,2340,2418,97,numpad_1
26,9,2574,2637,10,enter
26,10,0,109,105,numpad_9
26,10,296,374,97,numpad_1
26,10,468,562,100,numpad_4
26,10,702,764,97,numpad_1
26,10,905,998,105,numpad_9
26,10,1108,1217,99,numpad_3
26,10,1420,1466,103,numpad_7
26,10,1544,1607,103,numpad_7
26,10,1716,1810,102,numpad_6
26,10,1919,1966,97,numpad_1
26,10,2122,2215,10,enter
26,11,0,78,105,numpad_9
26,11,187,281,97,numpad_1
26,11,406,499,100,numpad_4
26,11,718,796,97,numpad_1
26,11,905,983,105,numpad_9
26,11,1201,1311,99,numpad_3
26,11,1513,1576,103,numpad_7
26,11,1685,1716,103,numpad_7
26,11,1872,1981,102,numpad_6
26,11,2059,2122,97,numpad_1
26,11,2293,2403,10,enter
26,12,0,93,105,numpad_9
26,12,187,281,97,numpad_1
26,12,421,515,100,numpad_4
26,12,717,842,97,numpad_1
26,12,858,967,105,numpad_9
26,12,1107,1217,99,numpad_3
26,12,1326,1373,103,numpad_7
26,12,1482,1544,103,numpad_7
26,12,1638,1778,102,numpad_6
26,12,1825,1919,97,numpad_1
26,12,2059,2153,10,enter
26,13,0,109,105,numpad_9
26,13,187,281,97,numpad_1
26,13,375,437,100,numpad_4
26,13,765,858,97,numpad_1
26,13,921,1014,105,numpad_9
26,13,1201,1279,99,numpad_3
26,13,1794,1857,103,numpad_7
26,13,1966,2028,103,numpad_7
26,13,2153,2247,102,numpad_6
26,13,2340,2372,97,numpad_1
26,13,2606,2684,10,enter
26,14,0,94,105,numpad_9
26,14,172,265,97,numpad_1
26,14,390,452,100,numpad_4
26,14,2480,2605,97,numpad_1
26,14,2668,2777,105,numpad_9
26,14,2933,3042,99,numpad_3
26,14,3229,3292,103,numpad_7
26,14,3370,3432,103,numpad_7
26,14,3557,3635,102,numpad_6
26,14,3728,3806,97,numpad_1
26,14,3994,4056,10,enter
26,15,0,109,105,numpad_9
26,15,172,250,97,numpad_1
26,15,390,468,100,numpad_4
26,15,718,858,97,numpad_1
26,15,921,1030,105,numpad_9
26,15,1217,1295,99,numpad_3
26,15,1576,1669,103,numpad_7
26,15,1779,1825,103,numpad_7
26,15,1935,2059,102,numpad_6
26,15,2137,2184,97,numpad_1
26,15,2325,2434,10,enter
26,16,0,78,105,numpad_9
26,16,172,265,97,numpad_1
26,16,390,452,100,numpad_4
26,16,671,796,97,numpad_1
26,16,842,967,105,numpad_9
26,16,1170,1279,99,numpad_3
26,16,1420,1482,103,numpad_7
26,16,1607,1669,103,numpad_7
26,16,1841,1934,102,numpad_6
26,16,2044,2106,97,numpad_1
26,16,2356,2449,10,enter
26,17,0,94,105,numpad_9
26,17,234,297,97,numpad_1
26,17,406,500,100,numpad_4
26,17,671,765,97,numpad_1
26,17,890,968,105,numpad_9
26,17,1108,1217,99,numpad_3
26,17,1498,1560,103,numpad_7
26,17,1654,1716,103,numpad_7
26,17,1810,1919,102,numpad_6
26,17,1997,2060,97,numpad_1
26,17,2247,2325,10,enter
26,18,0,109,105,numpad_9
26,18,203,312,97,numpad_1
26,18,437,515,100,numpad_4
26,18,608,764,97,numpad_1
26,18,811,889,105,numpad_9
26,18,1030,1108,99,numpad_3
26,18,1529,1607,103,numpad_7
26,18,1685,1778,103,numpad_7
26,18,2044,2137,102,numpad_6
26,18,2215,2309,97,numpad_1
26,18,2465,2543,10,enter
26,19,0,78,105,numpad_9
26,19,218,327,97,numpad_1
26,19,452,561,100,numpad_4
26,19,1185,1310,97,numpad_1
26,19,1404,1497,105,numpad_9
26,19,1653,1747,99,numpad_3
26,19,1918,1934,103,numpad_7
26,19,2012,2106,103,numpad_7
26,19,2230,2355,102,numpad_6
26,19,2418,2511,97,numpad_1
26,19,2683,2792,10,enter
27,0,0,62,105,numpad_9
27,0,281,343,97,numpad_1
27,0,546,609,100,numpad_4
27,0,875,937,97,numpad_1
27,0,1187,1250,105,numpad_9
27,0,1500,1562,99,numpad_3
27,0,1828,1890,103,numpad_7
27,0,1984,2046,103,numpad_7
27,0,2312,2375,102,numpad_6
27,0,2578,2640,97,numpad_1
27,0,2875,2953,13,enter
27,1,0,62,105,numpad_9
27,1,281,344,97,numpad_1
27,1,516,578,100,numpad_4
27,1,766,844,97,numpad_1
27,1,1078,1125,105,numpad_9
27,1,1359,1422,99,numpad_3
27,1,1719,1781,103,numpad_7
27,1,1859,1922,103,numpad_7
27,1,2172,2234,102,numpad_6
27,1,2437,2516,97,numpad_1
27,1,2766,2875,13,enter
27,2,0,62,105,numpad_9
27,2,328,391,97,numpad_1
27,2,531,578,100,numpad_4
27,2,1000,1047,97,numpad_1
27,2,1312,1359,105,numpad_9
27,2,1609,1672,99,numpad_3
27,2,2000,2062,103,numpad_7
27,2,2125,2172,103,numpad_7
27,2,2391,2453,102,numpad_6
27,2,2656,2703,97,numpad_1
27,2,2937,3000,13,enter
27,3,0,78,105,numpad_9
27,3,281,328,97,numpad_1
27,3,531,594,100,numpad_4
27,3,875,938,97,numpad_1
27,3,1281,1359,105,numpad_9
27,3,1656,1734,99,numpad_3
27,3,2016,2078,103,numpad_7
27,3,2156,2219,103,numpad_7
27,3,2438,2516,102,numpad_6
27,3,2719,2781,97,numpad_1
27,3,3484,3594,13,enter
27,4,0,78,105,numpad_9
27,4,281,344,97,numpad_1
27,4,516,562,100,numpad_4
27,4,750,812,97,numpad_1
27,4,1078,1125,105,numpad_9
27,4,1375,1422,99,numpad_3
27,4,1875,1937,103,numpad_7
27,4,2031,2094,103,numpad_7
27,4,2344,2406,102,numpad_6
27,4,2609,2672,97,numpad_1
27,4,2953,3016,13,enter
27,5,0,78,105,numpad_9
27,5,266,328,97,numpad_1
27,5,484,547,100,numpad_4
27,5,813,875,97,numpad_1
27,5,1063,1141,105,numpad_9
27,5,1328,1391,99,numpad_3
27,5,1906,1953,103,numpad_7
27,5,2031,2094,103,numpad_7
27,5,2359,2406,102,numpad_6
27,5,2672,2734,97,numpad_1
27,5,3094,3156,13,enter
27,6,0,62,105,numpad_9
27,6,281,343,97,numpad_1
27,6,515,578,100,numpad_4
27,6,765,828,97,numpad_1
27,6,1125,1187,105,numpad_9
27,6,1453,1515,99,numpad_3
27,6,2140,2203,103,numpad_7
27,6,2281,2343,103,numpad_7
27,6,2625,2687,102,numpad_6
27,6,2890,2953,97,numpad_1
27,6,3218,3281,13,enter
27,7,0,63,105,numpad_9
27,7,297,360,97,numpad_1
27,7,563,625,100,numpad_4
27,7,860,906,97,numpad_1
27,7,1156,1219,105,numpad_9
27,7,1485,1531,99,numpad_3
27,7,1828,1891,103,numpad_7
27,7,1969,2031,103,numpad_7
27,7,2250,2313,102,numpad_6
27,7,2516,2578,97,numpad_1
27,7,2844,2922,13,enter
27,8,0,62,105,numpad_9
27,8,297,344,97,numpad_1
27,8,531,594,100,numpad_4
27,8,984,1062,97,numpad_1
27,8,1344,1406,105,numpad_9
27,8,1641,1719,99,numpad_3
27,8,2156,2203,103,numpad_7
27,8,2297,2359,103,numpad_7
27,8,2625,2672,102,numpad_6
27,8,2875,2922,97,numpad_1
27,8,3172,3234,13,enter
27,9,0,63,105,numpad_9
27,9,281,344,97,numpad_1
27,9,516,578,100,numpad_4
27,9,781,828,97,numpad_1
27,9,1141,1203,105,numpad_9
27,9,1500,1547,99,numpad_3
27,9,1844,1891,103,numpad_7
27,9,1984,2047,103,numpad_7
27,9,2266,2328,102,numpad_6
27,9,2531,2594,97,numpad_1
27,9,2875,2953,13,enter
27,10,0,62,105,numpad_9
27,10,375,437,97,numpad_1
27,10,719,781,100,numpad_4
27,10,1531,1609,97,numpad_1
27,10,1953,2015,105,numpad_9
27,10,2312,2390,99,numpad_3
27,10,2969,3031,103,numpad_7
27,10,3250,3312,103,numpad_7
27,10,3547,3609,102,numpad_6
27,10,3828,3890,97,numpad_1
27,10,4265,4344,13,enter
27,11,0,78,105,numpad_9
27,11,469,531,97,numpad_1
27,11,828,891,100,numpad_4
27,11,2563,2625,97,numpad_1
27,11,3047,3125,105,numpad_9
27,11,3422,3500,99,numpad_3
27,11,4000,4063,103,numpad_7
27,11,4156,4219,103,numpad_7
27,11,4578,4656,102,numpad_6
27,11,4906,4985,97,numpad_1
27,11,5344,5438,13,enter
27,12,0,62,105,numpad_9
27,12,281,328,97,numpad_1
27,12,515,562,100,numpad_4
27,12,781,843,97,numpad_1
27,12,1109,1156,105,numpad_9
27,12,1406,1453,99,numpad_3
27,12,1812,1875,103,numpad_7
27,12,1968,2015,103,numpad_7
27,12,2234,2297,102,numpad_6
27,12,2500,2547,97,numpad_1
27,12,2843,2890,13,enter
27,13,0,78,105,numpad_9
27,13,297,360,97,numpad_1
27,13,563,625,100,numpad_4
27,13,860,922,97,numpad_1
27,13,1188,1250,105,numpad_9
27,13,1500,1578,99,numpad_3
27,13,1875,1938,103,numpad_7
27,13,2016,2094,103,numpad_7
27,13,2297,2360,102,numpad_6
27,13,2563,2625,97,numpad_1
27,13,2938,3016,13,enter
27,14,0,63,105,numpad_9
27,14,297,359,97,numpad_1
27,14,500,578,100,numpad_4
27,14,844,906,97,numpad_1
27,14,1188,1250,105,numpad_9
27,14,1453,1516,99,numpad_3
27,14,1781,1828,103,numpad_7
27,14,1906,1969,103,numpad_7
27,14,2203,2266,102,numpad_6
27,14,2469,2531,97,numpad_1
27,14,2891,2984,13,enter
27,15,0,78,105,numpad_9
27,15,281,359,97,numpad_1
27,15,531,593,100,numpad_4
27,15,796,859,97,numpad_1
27,15,1109,1171,105,numpad_9
27,15,1406,1468,99,numpad_3
27,15,1781,1843,103,numpad_7
27,15,1921,1984,103,numpad_7
27,15,2203,2281,102,numpad_6
27,15,2468,2531,97,numpad_1
27,15,2796,2875,13,enter
27,16,0,63,105,numpad_9
27,16,266,329,97,numpad_1
27,16,500,547,100,numpad_4
27,16,719,782,97,numpad_1
27,16,1094,1157,105,numpad_9
27,16,1391,1454,99,numpad_3
27,16,1797,1860,103,numpad_7
27,16,1938,2000,103,numpad_7
27,16,2235,2282,102,numpad_6
27,16,2485,2547,97,numpad_1
27,16,2813,2875,13,enter
27,17,0,62,105,numpad_9
27,17,266,328,97,numpad_1
27,17,500,547,100,numpad_4
27,17,734,797,97,numpad_1
27,17,1094,1141,105,numpad_9
27,17,1406,1469,99,numpad_3
27,17,1828,1891,103,numpad_7
27,17,1969,2031,103,numpad_7
27,17,2359,2406,102,numpad_6
27,17,2625,2687,97,numpad_1
27,17,2922,3000,13,enter
27,18,0,62,105,numpad_9
27,18,265,328,97,numpad_1
27,18,500,562,100,numpad_4
27,18,875,937,97,numpad_1
27,18,1172,1234,105,numpad_9
27,18,1422,1484,99,numpad_3
27,18,1734,1812,103,numpad_7
27,18,1875,1937,103,numpad_7
27,18,2156,2203,102,numpad_6
27,18,2406,2468,97,numpad_1
27,18,2703,2765,13,enter
27,19,0,62,105,numpad_9
27,19,281,343,97,numpad_1
27,19,531,593,100,numpad_4
27,19,812,875,97,numpad_1
27,19,1140,1203,105,numpad_9
27,19,1453,1515,99,numpad_3
27,19,1781,1843,103,numpad_7
27,19,1906,1968,103,numpad_7
27,19,2375,2437,102,numpad_6
27,19,3234,3296,97,numpad_1
27,19,3781,3843,13,enter
28,0,0,78,105,numpad_9
28,0,406,484,97,numpad_1
28,0,828,906,100,numpad_4
28,0,1922,2000,97,numpad_1
28,0,2344,2406,105,numpad_9
28,0,2797,2875,99,numpad_3
28,0,3641,3703,103,numpad_7
28,0,4047,4109,103,numpad_7
28,0,4469,4531,102,numpad_6
28,0,4859,4922,97,numpad_1
28,0,5391,5469,13,enter
28,1,0,62,105,numpad_9
28,1,312,375,97,numpad_1
28,1,625,687,100,numpad_4
28,1,1172,1234,97,numpad_1
28,1,1515,1578,105,numpad_9
28,1,1859,1922,99,numpad_3
28,1,3031,3094,103,numpad_7
28,1,3359,3422,103,numpad_7
28,1,3687,3750,102,numpad_6
28,1,4015,4078,97,numpad_1
28,1,4437,4515,13,enter
28,2,0,62,105,numpad_9
28,2,359,437,97,numpad_1
28,2,781,859,100,numpad_4
28,2,1734,1797,97,numpad_1
28,2,2172,2234,105,numpad_9
28,2,2625,2703,99,numpad_3
28,2,3500,3562,103,numpad_7
28,2,3891,3953,103,numpad_7
28,2,4469,4547,102,numpad_6
28,2,4906,4984,97,numpad_1
28,2,5406,5484,13,enter
28,3,0,78,105,numpad_9
28,3,375,437,97,numpad_1
28,3,750,812,100,numpad_4
28,3,1375,1437,97,numpad_1
28,3,1750,1797,105,numpad_9
28,3,2125,2172,99,numpad_3
28,3,2640,2703,103,numpad_7
28,3,2953,3015,103,numpad_7
28,3,3328,3390,102,numpad_6
28,3,3656,3719,97,numpad_1
28,3,4094,4172,13,enter
28,4,0,62,105,numpad_9
28,4,343,406,97,numpad_1
28,4,687,750,100,numpad_4
28,4,1296,1359,97,numpad_1
28,4,1640,1703,105,numpad_9
28,4,2031,2093,99,numpad_3
28,4,2593,2656,103,numpad_7
28,4,2953,3015,103,numpad_7
28,4,3328,3390,102,numpad_6
28,4,3656,3718,97,numpad_1
28,4,4031,4093,13,enter
28,5,0,62,105,numpad_9
28,5,390,453,97,numpad_1
28,5,750,812,100,numpad_4
28,5,1312,1375,97,numpad_1
28,5,1672,1718,105,numpad_9
28,5,2047,2093,99,numpad_3
28,5,2609,2672,103,numpad_7
28,5,2953,3015,103,numpad_7
28,5,3406,3453,102,numpad_6
28,5,3765,3828,97,numpad_1
28,5,4250,4312,13,enter
28,6,0,62,105,numpad_9
28,6,328,390,97,numpad_1
28,6,687,750,100,numpad_4
28,6,1281,1359,97,numpad_1
28,6,1625,1687,105,numpad_9
28,6,2000,2062,99,numpad_3
28,6,2672,2734,103,numpad_7
28,6,3109,3156,103,numpad_7
28,6,3515,3562,102,numpad_6
28,6,3906,3922,97,numpad_1
28,6,4343,4406,13,enter
28,7,0,63,105,numpad_9
28,7,328,391,97,numpad_1
28,7,672,735,100,numpad_4
28,7,1235,1297,97,numpad_1
28,7,1563,1625,105,numpad_9
28,7,1922,2000,99,numpad_3
28,7,2406,2469,103,numpad_7
28,7,2750,2797,103,numpad_7
28,7,3110,3156,102,numpad_6
28,7,3422,3485,97,numpad_1
28,7,3813,3875,13,enter
28,8,0,62,105,numpad_9
28,8,344,422,97,numpad_1
28,8,687,765,100,numpad_4
28,8,1203,1281,97,numpad_1
28,8,1625,1687,105,numpad_9
28,8,2078,2156,99,numpad_3
28,8,2687,2765,103,numpad_7
28,8,3094,3156,103,numpad_7
28,8,3500,3562,102,numpad_6
28,8,3844,3906,97,numpad_1
28,8,4312,4390,13,enter
28,9,0,62,105,numpad_9
28,9,297,359,97,numpad_1
28,9,562,625,100,numpad_4
28,9,875,937,97,numpad_1
28,9,1250,1312,105,numpad_9
28,9,1687,1750,99,numpad_3
28,9,2500,2562,103,numpad_7
28,9,2906,2969,103,numpad_7
28,9,4265,4328,102,numpad_6
28,9,4750,4812,97,numpad_1
28,9,6719,6797,13,enter
28,10,0,47,105,numpad_9
28,10,360,422,97,numpad_1
28,10,735,797,100,numpad_4
28,10,1344,1407,97,numpad_1
28,10,1719,1797,105,numpad_9
28,10,2125,2188,99,numpad_3
28,10,3610,3672,103,numpad_7
28,10,3938,4000,103,numpad_7
28,10,4328,4391,102,numpad_6
28,10,4672,4719,97,numpad_1
28,10,5078,5141,13,enter
28,11,0,62,105,numpad_9
28,11,359,422,97,numpad_1
28,11,719,781,100,numpad_4
28,11,1359,1422,97,numpad_1
28,11,1750,1812,105,numpad_9
28,11,2156,2219,99,numpad_3
28,11,2953,3015,103,numpad_7
28,11,3328,3375,103,numpad_7
28,11,3703,3765,102,numpad_6
28,11,4078,4140,97,numpad_1
28,11,4672,4750,13,enter
28,12,0,62,105,numpad_9
28,12,406,469,97,numpad_1
28,12,781,828,100,numpad_4
28,12,1312,1375,97,numpad_1
28,12,1703,1765,105,numpad_9
28,12,2109,2172,99,numpad_3
28,12,3000,3062,103,numpad_7
28,12,3234,3281,103,numpad_7
28,12,3844,3906,102,numpad_6
28,12,4281,4328,97,numpad_1
28,12,4750,4828,13,enter
28,13,0,63,105,numpad_9
